# Time is in days from January 1, 2009
# X and Y are in Finnish UTM km. 
"Time","X","Y","Z"
154.833333333333,3638611.55,7165659.92,3638611.55+7165659.92i
156.833333333333,3636940.42,7167652.61,3636940.42+7167652.61i
157,3637179.77,7167467.54,3637179.77+7167467.54i
157.166666666667,3636520.01,7166670.77,3636520.01+7166670.77i
157.333333333333,3636286.88,7166841.04,3636286.88+7166841.04i
157.5,3636159.7,7166922.24,3636159.7+7166922.24i
157.666666666667,3636598.26,7167114.96,3636598.26+7167114.96i
157.833333333333,3636622.58,7166108.87,3636622.58+7166108.87i
158,3637108.47,7165076.09,3637108.47+7165076.09i
158.166666666667,3638391.26,7165837.61,3638391.26+7165837.61i
158.333333333333,3637481.33,7164434.45,3637481.33+7164434.45i
158.5,3637002.32,7164961.07,3637002.32+7164961.07i
158.666666666667,3637121.28,7164906.39,3637121.28+7164906.39i
158.833333333333,3637573.65,7164131.94,3637573.65+7164131.94i
159,3641493.22,7164156.56,3641493.22+7164156.56i
161.5,3649503.86,7155027.57,3649503.86+7155027.57i
161.666666666667,3649793.82,7154241.1,3649793.82+7154241.1i
161.833333333333,3649820.45,7154021.6,3649820.45+7154021.6i
162,3649764.39,7154272.47,3649764.39+7154272.47i
162.166666666667,3649617.02,7154498.55,3649617.02+7154498.55i
162.333333333333,3649510.47,7155021.03,3649510.47+7155021.03i
162.5,3649509.05,7154680.76,3649509.05+7154680.76i
162.666666666667,3649720.68,7154467.91,3649720.68+7154467.91i
162.833333333333,3649769.83,7154590.93,3649769.83+7154590.93i
163,3649375.26,7154802.62,3649375.26+7154802.62i
163.166666666667,3649296.38,7154710.43,3649296.38+7154710.43i
163.333333333333,3649759.56,7154231.72,3649759.56+7154231.72i
163.5,3649691.26,7154237.84,3649691.26+7154237.84i
163.666666666667,3649742.78,7154123.12,3649742.78+7154123.12i
163.833333333333,3649618.08,7154056.93,3649618.08+7154056.93i
164,3649355.39,7154107.02,3649355.39+7154107.02i
164.166666666667,3649034.73,7153509.95,3649034.73+7153509.95i
164.333333333333,3649251.85,7153504.13,3649251.85+7153504.13i
164.5,3649110.78,7153753.16,3649110.78+7153753.16i
164.666666666667,3648997.68,7153628.13,3648997.68+7153628.13i
164.833333333333,3648842.6,7153437.57,3648842.6+7153437.57i
166.333333333333,3647413.24,7152383,3647413.24+7152383i
166.5,3647877.55,7152865.52,3647877.55+7152865.52i
166.666666666667,3647694.26,7152946.07,3647694.26+7152946.07i
166.833333333333,3647957.75,7152734.1,3647957.75+7152734.1i
167,3647914.94,7152728.12,3647914.94+7152728.12i
167.166666666667,3647027.25,7153262.53,3647027.25+7153262.53i
167.333333333333,3646969.94,7153318.47,3646969.94+7153318.47i
167.5,3647440.05,7152610.55,3647440.05+7152610.55i
167.666666666667,3647591.21,7152033.18,3647591.21+7152033.18i
167.833333333333,3647670.11,7151782.53,3647670.11+7151782.53i
168,3647594.16,7151628.85,3647594.16+7151628.85i
168.166666666667,3647534.23,7151604.21,3647534.23+7151604.21i
168.333333333333,3646782.73,7149696.6,3646782.73+7149696.6i
168.5,3646217.27,7149626.73,3646217.27+7149626.73i
169.833333333333,3646756.24,7150860.59,3646756.24+7150860.59i
170,3646721.59,7150783.73,3646721.59+7150783.73i
170.166666666667,3646741.09,7150188.97,3646741.09+7150188.97i
170.333333333333,3646714.78,7150251.97,3646714.78+7150251.97i
170.5,3646563.67,7150337.66,3646563.67+7150337.66i
170.666666666667,3646629,7150041.21,3646629+7150041.21i
170.833333333333,3646525.28,7150392.14,3646525.28+7150392.14i
171,3646632.62,7150259.82,3646632.62+7150259.82i
171.166666666667,3646830.92,7150136.58,3646830.92+7150136.58i
171.333333333333,3647592.27,7150337.82,3647592.27+7150337.82i
171.5,3647584.01,7150336.03,3647584.01+7150336.03i
171.666666666667,3647262.67,7150159.7,3647262.67+7150159.7i
171.833333333333,3646538.96,7149659.31,3646538.96+7149659.31i
172,3646651.4,7149256.32,3646651.4+7149256.32i
172.166666666667,3646678.43,7149171.66,3646678.43+7149171.66i
172.333333333333,3646197.77,7149175.39,3646197.77+7149175.39i
172.5,3646094.07,7148959.86,3646094.07+7148959.86i
172.666666666667,3645998.82,7148911.21,3645998.82+7148911.21i
172.833333333333,3646405.04,7148488.52,3646405.04+7148488.52i
173,3646110.23,7149350.19,3646110.23+7149350.19i
173.166666666667,3646011.32,7149574.12,3646011.32+7149574.12i
173.333333333333,3646193.3,7149181.18,3646193.3+7149181.18i
173.5,3646092.95,7148963.36,3646092.95+7148963.36i
173.666666666667,3645901.22,7149187.38,3645901.22+7149187.38i
173.833333333333,3646023.88,7149776.67,3646023.88+7149776.67i
174,3646533.34,7149637.77,3646533.34+7149637.77i
174.166666666667,3646881.66,7149392.88,3646881.66+7149392.88i
174.333333333333,3647119.46,7148974.49,3647119.46+7148974.49i
174.5,3648165.69,7148742.1,3648165.69+7148742.1i
174.666666666667,3648131.01,7148731.07,3648131.01+7148731.07i
174.833333333333,3647330.92,7148992.38,3647330.92+7148992.38i
175,3646447.62,7148998.21,3646447.62+7148998.21i
175.166666666667,3646873.33,7149282.19,3646873.33+7149282.19i
175.333333333333,3647418.84,7149618.39,3647418.84+7149618.39i
175.5,3647965.46,7149127.74,3647965.46+7149127.74i
175.666666666667,3647972.9,7149135.27,3647972.9+7149135.27i
177,3646479.87,7149471.92,3646479.87+7149471.92i
177.166666666667,3647803.55,7148084,3647803.55+7148084i
177.333333333333,3648352.04,7148190.53,3648352.04+7148190.53i
177.5,3647356.52,7148742.18,3647356.52+7148742.18i
177.666666666667,3647823.6,7148873.15,3647823.6+7148873.15i
177.833333333333,3647402.26,7148772.58,3647402.26+7148772.58i
178,3647414.24,7148773.82,3647414.24+7148773.82i
178.166666666667,3647521.13,7148700.69,3647521.13+7148700.69i
178.333333333333,3647162.72,7149151.46,3647162.72+7149151.46i
178.5,3647151.52,7149146.21,3647151.52+7149146.21i
178.666666666667,3647812.01,7148905.26,3647812.01+7148905.26i
178.833333333333,3647446.47,7148766.57,3647446.47+7148766.57i
179,3646150.4,7149435.48,3646150.4+7149435.48i
179.166666666667,3646143.87,7148503.5,3646143.87+7148503.5i
179.333333333333,3646147.82,7148492.44,3646147.82+7148492.44i
179.5,3646137.65,7148495.28,3646137.65+7148495.28i
179.666666666667,3648028.56,7148449.03,3648028.56+7148449.03i
179.833333333333,3647444.06,7148787.32,3647444.06+7148787.32i
180,3647577.2,7148784.44,3647577.2+7148784.44i
180.166666666667,3648164.03,7148748.97,3648164.03+7148748.97i
180.333333333333,3648168.03,7148755.99,3648168.03+7148755.99i
180.5,3648163.27,7148752.56,3648163.27+7148752.56i
180.666666666667,3648131.05,7148727.32,3648131.05+7148727.32i
180.833333333333,3647377.27,7148845.05,3647377.27+7148845.05i
181,3647253.05,7148762.39,3647253.05+7148762.39i
181.166666666667,3646812.8,7148570.81,3646812.8+7148570.81i
181.333333333333,3646881.42,7149120.56,3646881.42+7149120.56i
181.5,3647672.39,7149472.35,3647672.39+7149472.35i
184,3646584.96,7149408.69,3646584.96+7149408.69i
184.166666666667,3646661.14,7149663.27,3646661.14+7149663.27i
184.333333333333,3646843.56,7149904.56,3646843.56+7149904.56i
184.5,3646935.83,7149872.55,3646935.83+7149872.55i
184.666666666667,3646851.43,7149957.7,3646851.43+7149957.7i
184.833333333333,3646977.99,7150031.63,3646977.99+7150031.63i
185,3646907.2,7149844.81,3646907.2+7149844.81i
186.333333333333,3646463.4,7149558.65,3646463.4+7149558.65i
186.5,3646521.5,7150064.77,3646521.5+7150064.77i
186.666666666667,3647265.79,7149880.19,3647265.79+7149880.19i
186.833333333333,3646972.73,7149833.87,3646972.73+7149833.87i
187,3646872.43,7149428.15,3646872.43+7149428.15i
187.166666666667,3648049.36,7148912.36,3648049.36+7148912.36i
187.333333333333,3648053.93,7148919.61,3648053.93+7148919.61i
187.5,3647328.46,7148704.45,3647328.46+7148704.45i
187.666666666667,3647318.01,7148759.35,3647318.01+7148759.35i
187.833333333333,3647220.21,7148717.98,3647220.21+7148717.98i
188,3647017.09,7148808.69,3647017.09+7148808.69i
188.125,3648869.27,7147578.71,3648869.27+7147578.71i
188.333333333333,3648757.72,7146333.72,3648757.72+7146333.72i
188.5,3649285.45,7146222.38,3649285.45+7146222.38i
188.666666666667,3649285.83,7146189.1,3649285.83+7146189.1i
191.166666666667,3646379.56,7147243.56,3646379.56+7147243.56i
191.333333333333,3644403.66,7145909.7,3644403.66+7145909.7i
191.5,3644545.05,7145427.72,3644545.05+7145427.72i
191.666666666667,3644515.04,7145346.59,3644515.04+7145346.59i
191.833333333333,3644420.27,7145381.35,3644420.27+7145381.35i
192,3644441.96,7145267.53,3644441.96+7145267.53i
192.166666666667,3644006.9,7144156.97,3644006.9+7144156.97i
195.833333333333,3640402.11,7137684.17,3640402.11+7137684.17i
196,3640231.76,7137479.78,3640231.76+7137479.78i
196.166666666667,3640022.28,7137468.61,3640022.28+7137468.61i
196.333333333333,3640235.27,7137396.29,3640235.27+7137396.29i
196.5,3640556.59,7137428.78,3640556.59+7137428.78i
196.666666666667,3640774.08,7137576.75,3640774.08+7137576.75i
196.833333333333,3641326.89,7137623.71,3641326.89+7137623.71i
197,3641071.75,7137464.23,3641071.75+7137464.23i
197.166666666667,3637866.74,7135913.45,3637866.74+7135913.45i
197.333333333333,3637871.74,7135923.7,3637871.74+7135923.7i
197.5,3637455.09,7135312.68,3637455.09+7135312.68i
197.666666666667,3637468.39,7135315.19,3637468.39+7135315.19i
197.833333333333,3637005.86,7135464.08,3637005.86+7135464.08i
198,3637088.62,7135425.29,3637088.62+7135425.29i
198.166666666667,3637053.45,7135414.65,3637053.45+7135414.65i
198.333333333333,3636916.08,7134912.17,3636916.08+7134912.17i
198.5,3636921.9,7134915.41,3636921.9+7134915.41i
198.666666666667,3637259.43,7135248.54,3637259.43+7135248.54i
198.833333333333,3637477.99,7135552.96,3637477.99+7135552.96i
199,3637533.35,7135573.58,3637533.35+7135573.58i
199.166666666667,3637523.94,7135541.24,3637523.94+7135541.24i
199.333333333333,3637118.95,7134636.73,3637118.95+7134636.73i
199.5,3636924.28,7134584.31,3636924.28+7134584.31i
199.666666666667,3637442.79,7135042.53,3637442.79+7135042.53i
199.833333333333,3637593.58,7135082.05,3637593.58+7135082.05i
200,3637583.65,7135101.98,3637583.65+7135101.98i
201.666666666667,3637582.12,7135114.46,3637582.12+7135114.46i
201.833333333333,3637679.78,7134825.48,3637679.78+7134825.48i
202,3637601.2,7135057.78,3637601.2+7135057.78i
202.166666666667,3637701.82,7135128.93,3637701.82+7135128.93i
202.333333333333,3637688.53,7135103.04,3637688.53+7135103.04i
202.5,3637329.12,7135141.61,3637329.12+7135141.61i
202.666666666667,3636923.14,7134901.11,3636923.14+7134901.11i
202.833333333333,3637670.62,7135057.59,3637670.62+7135057.59i
203,3637760.45,7134921.37,3637760.45+7134921.37i
203.166666666667,3637384.6,7134492.22,3637384.6+7134492.22i
203.333333333333,3636665,7134748.44,3636665+7134748.44i
203.5,3636922.68,7134908.64,3636922.68+7134908.64i
203.666666666667,3637583.06,7135115.63,3637583.06+7135115.63i
203.833333333333,3637737.46,7135077.06,3637737.46+7135077.06i
204,3637621.39,7135199.81,3637621.39+7135199.81i
204.166666666667,3637623.81,7135160.98,3637623.81+7135160.98i
204.333333333333,3637675.96,7135118,3637675.96+7135118i
204.5,3637673.3,7135116.35,3637673.3+7135116.35i
204.666666666667,3637644.29,7135190.4,3637644.29+7135190.4i
204.833333333333,3637531.68,7135287.41,3637531.68+7135287.41i
205,3637484.66,7135548.02,3637484.66+7135548.02i
212.166666666667,3636661.53,7134759.55,3636661.53+7134759.55i
212.333333333333,3636663.2,7134746.81,3636663.2+7134746.81i
212.5,3637116.41,7134635.36,3637116.41+7134635.36i
212.666666666667,3637326.2,7134671.3,3637326.2+7134671.3i
212.833333333333,3637440,7134687.14,3637440+7134687.14i
213,3637625.95,7134809.57,3637625.95+7134809.57i
213.166666666667,3637625.62,7135156.41,3637625.62+7135156.41i
214.5,3638460.64,7135467.92,3638460.64+7135467.92i
214.666666666667,3638049.57,7135286.07,3638049.57+7135286.07i
214.833333333333,3638230.97,7135006.84,3638230.97+7135006.84i
215,3638031.49,7135057.16,3638031.49+7135057.16i
215.166666666667,3638065.29,7135013.5,3638065.29+7135013.5i
215.333333333333,3638459.36,7135485.97,3638459.36+7135485.97i
215.5,3638190.13,7135285.52,3638190.13+7135285.52i
216.833333333333,3636968.74,7134446.17,3636968.74+7134446.17i
217,3637132.32,7134557.34,3637132.32+7134557.34i
217.166666666667,3637598.77,7134671.21,3637598.77+7134671.21i
217.333333333333,3637137.59,7134234.22,3637137.59+7134234.22i
217.5,3637168.45,7134238.54,3637168.45+7134238.54i
217.666666666667,3637161.51,7134249.55,3637161.51+7134249.55i
217.833333333333,3637179.43,7134320.51,3637179.43+7134320.51i
219.166666666667,3636830.02,7134521.24,3636830.02+7134521.24i
219.333333333333,3636236.53,7134502.48,3636236.53+7134502.48i
219.5,3636263.89,7134579.4,3636263.89+7134579.4i
219.666666666667,3636282.86,7134559.48,3636282.86+7134559.48i
219.833333333333,3637561.65,7135056.54,3637561.65+7135056.54i
220,3637667.16,7134519.78,3637667.16+7134519.78i
220.166666666667,3638013.73,7135189.5,3638013.73+7135189.5i
223.833333333333,3637600.01,7134584.64,3637600.01+7134584.64i
224,3637596.36,7134657.19,3637596.36+7134657.19i
224.166666666667,3637625.78,7134753.05,3637625.78+7134753.05i
224.333333333333,3637449.68,7134701.35,3637449.68+7134701.35i
224.5,3636151.62,7134516.17,3636151.62+7134516.17i
224.666666666667,3636139.81,7134508.14,3636139.81+7134508.14i
224.833333333333,3637307.02,7134934.36,3637307.02+7134934.36i
225,3637188.93,7134879.74,3637188.93+7134879.74i
225.166666666667,3636810.85,7136140.89,3636810.85+7136140.89i
225.333333333333,3635661.84,7134887.97,3635661.84+7134887.97i
225.5,3635738.04,7135133.45,3635738.04+7135133.45i
225.666666666667,3635697.63,7135283.97,3635697.63+7135283.97i
225.833333333333,3635745.92,7135192.68,3635745.92+7135192.68i
226,3635407.56,7135255.34,3635407.56+7135255.34i
229.666666666667,3629888.91,7134372.68,3629888.91+7134372.68i
229.833333333333,3629947.84,7134761.96,3629947.84+7134761.96i
230,3629960.07,7134737.51,3629960.07+7134737.51i
230.166666666667,3628688.61,7134606.9,3628688.61+7134606.9i
230.333333333333,3628043.83,7135043.09,3628043.83+7135043.09i
230.5,3628043.38,7135044.74,3628043.38+7135044.74i
230.666666666667,3627642.04,7134869.7,3627642.04+7134869.7i
230.833333333333,3627656.97,7134920.21,3627656.97+7134920.21i
231,3627589.74,7134548.19,3627589.74+7134548.19i
231.166666666667,3629081.35,7135495.7,3629081.35+7135495.7i
231.333333333333,3629844.77,7136026.96,3629844.77+7136026.96i
231.5,3629888.74,7135819.71,3629888.74+7135819.71i
231.666666666667,3629273.97,7135569.52,3629273.97+7135569.52i
231.833333333333,3628911.49,7135190.47,3628911.49+7135190.47i
239,3629023.87,7135604.33,3629023.87+7135604.33i
239.166666666667,3629100.15,7135342.19,3629100.15+7135342.19i
239.333333333333,3629309.65,7134318.23,3629309.65+7134318.23i
239.5,3629277.02,7134449.44,3629277.02+7134449.44i
239.666666666667,3629339.21,7134309.2,3629339.21+7134309.2i
239.833333333333,3629962.5,7134623.96,3629962.5+7134623.96i
240,3629934.84,7134571.36,3629934.84+7134571.36i
241.333333333333,3628973.86,7135166.86,3628973.86+7135166.86i
241.5,3629070.7,7134718.68,3629070.7+7134718.68i
241.666666666667,3628560.26,7134536.67,3628560.26+7134536.67i
241.833333333333,3628641.29,7134756.91,3628641.29+7134756.91i
242,3628567.87,7134515.6,3628567.87+7134515.6i
242.166666666667,3628974.34,7135063.68,3628974.34+7135063.68i
242.333333333333,3628251.44,7135031.63,3628251.44+7135031.63i
243.666666666667,3628808.42,7135334.4,3628808.42+7135334.4i
243.833333333333,3628585.73,7134502.05,3628585.73+7134502.05i
244,3628325.82,7135014.05,3628325.82+7135014.05i
244.166666666667,3628588.04,7135474.9,3628588.04+7135474.9i
244.333333333333,3629816.44,7135771.57,3629816.44+7135771.57i
244.5,3629382.25,7135402.68,3629382.25+7135402.68i
244.666666666667,3630315.72,7135407,3630315.72+7135407i
248.333333333333,3636852.21,7134795.39,3636852.21+7134795.39i
248.5,3637380.52,7134687.15,3637380.52+7134687.15i
248.666666666667,3637186.48,7134444.71,3637186.48+7134444.71i
248.833333333333,3636882.83,7134359.65,3636882.83+7134359.65i
249,3636560.32,7134216.44,3636560.32+7134216.44i
249.166666666667,3636456.52,7134452,3636456.52+7134452i
249.333333333333,3636461.86,7134443.35,3636461.86+7134443.35i
249.5,3637364.16,7134678,3637364.16+7134678i
249.666666666667,3637383.92,7134398.72,3637383.92+7134398.72i
249.833333333333,3637108.65,7134378.17,3637108.65+7134378.17i
250,3637109.4,7134432.57,3637109.4+7134432.57i
250.166666666667,3637680.67,7134534.5,3637680.67+7134534.5i
250.333333333333,3637315.94,7134897.38,3637315.94+7134897.38i
250.5,3637585.35,7135010.77,3637585.35+7135010.77i
250.666666666667,3637372.53,7134786.48,3637372.53+7134786.48i
250.833333333333,3636141.27,7134456.72,3636141.27+7134456.72i
251,3636229.23,7134432.81,3636229.23+7134432.81i
251.166666666667,3637438.21,7134343.48,3637438.21+7134343.48i
251.333333333333,3637359.22,7134406.83,3637359.22+7134406.83i
251.5,3637107.28,7134631.11,3637107.28+7134631.11i
251.666666666667,3637028.99,7134609.45,3637028.99+7134609.45i
255.333333333333,3636864.97,7134689.52,3636864.97+7134689.52i
255.5,3636722.79,7134655.07,3636722.79+7134655.07i
255.666666666667,3636800.14,7134422.66,3636800.14+7134422.66i
255.833333333333,3637016.17,7134627.17,3637016.17+7134627.17i
256,3636759.59,7134455.7,3636759.59+7134455.7i
256.166666666667,3637931.72,7134101.29,3637931.72+7134101.29i
256.333333333333,3638395.37,7134357.88,3638395.37+7134357.88i
256.5,3638391.33,7134382.21,3638391.33+7134382.21i
256.666666666667,3637960.94,7134094.42,3637960.94+7134094.42i
256.833333333333,3637940.06,7134120.75,3637940.06+7134120.75i
257,3638100.74,7133985.89,3638100.74+7133985.89i
257.166666666667,3638595.52,7133403.47,3638595.52+7133403.47i
257.333333333333,3637675.13,7132707.53,3637675.13+7132707.53i
257.5,3637292.62,7132478.57,3637292.62+7132478.57i
257.666666666667,3637441.73,7132340.93,3637441.73+7132340.93i
257.833333333333,3637527.35,7132396.91,3637527.35+7132396.91i
258,3637438.83,7132436.92,3637438.83+7132436.92i
258.166666666667,3634813.9,7131847.64,3634813.9+7131847.64i
258.333333333333,3630909.62,7133156.36,3630909.62+7133156.36i
258.5,3629766.19,7135963.24,3629766.19+7135963.24i
258.666666666667,3629807.76,7135949.38,3629807.76+7135949.38i
260,3628911.61,7138217.37,3628911.61+7138217.37i
260.166666666667,3628479.28,7138176.41,3628479.28+7138176.41i
260.333333333333,3628258.55,7138976.72,3628258.55+7138976.72i
260.5,3628256.39,7137305.37,3628256.39+7137305.37i
260.666666666667,3627962.52,7136729.67,3627962.52+7136729.67i
260.833333333333,3627675.72,7136898.8,3627675.72+7136898.8i
261,3627544.07,7136798.74,3627544.07+7136798.74i
261.166666666667,3627431.12,7136645.22,3627431.12+7136645.22i
261.333333333333,3626952.25,7136706.81,3626952.25+7136706.81i
261.5,3626804.69,7136331.33,3626804.69+7136331.33i
261.666666666667,3627036.04,7136411.37,3627036.04+7136411.37i
261.833333333333,3627487.06,7136586.43,3627487.06+7136586.43i
262,3627659.52,7136580.77,3627659.52+7136580.77i
262.166666666667,3627671.26,7136547.73,3627671.26+7136547.73i
262.333333333333,3627400.26,7135821.62,3627400.26+7135821.62i
262.5,3626400.94,7135970.74,3626400.94+7135970.74i
262.666666666667,3625085.31,7136101.36,3625085.31+7136101.36i
