TAG,DATETIME,X,Y,D,LAT,LON,HPE,HPEm,TEMP,DEPTH,ACCEL,DRX
T28, 2010-05-02 22:23:05, 4972.70, 5230.43,  5.000,   45.495374,  -84.073757,   2.6,        ,        ,        ,        , R04 R06 R07 R08 R13 R14 R15 R16 R17 R18 R19 R21 R25 R26 R27 R28 R29 R30 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-02 22:23:50, 4972.99, 5229.64,  5.055,   45.495367,  -84.073754,   3.8,        ,        ,  5.0552,        , R15 R16 R27 R29 R32 R33 R39
T28, 2010-05-02 22:25:06, 4972.66, 5230.44,  5.055,   45.495374,  -84.073758,   2.6,        ,        ,  5.0552,        , R04 R06 R07 R08 R13 R14 R15 R16 R17 R18 R20 R25 R26 R27 R28 R29 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-02 22:25:54, 4975.17, 5227.57,  5.000,   45.495349,  -84.073726,   4.5,        ,        ,        ,        , R08 R14 R15 R16 R30 R39
T28, 2010-05-02 22:26:43, 4971.32, 5231.71,  5.055,   45.495386,  -84.073775,   3.1,        ,        ,  5.0552,        , R04 R05 R06 R07 R08 R12 R13 R14 R16 R17 R18 R26 R27 R28 R29 R32 R33
T28, 2010-05-02 22:27:30, 4970.46, 5232.98,  5.000,   45.495397,  -84.073786,   3.0,        ,        ,        ,        , R05 R06 R07 R08 R09 R14 R15 R16 R17 R18 R19 R20 R25 R26 R32 R34 R35
T28, 2010-05-02 22:28:17, 4970.18, 5232.71,  5.055,   45.495395,  -84.073790,   3.0,        ,        ,  5.0552,        , R04 R06 R07 R14 R15 R16 R17 R18 R19 R25 R26 R30 R32 R34 R35
T28, 2010-05-02 22:29:00, 4986.41, 5235.83,  5.000,   45.495423,  -84.073582,  17.4,        ,        ,        ,        , R08 R13 R14 R29 R30
T28, 2010-05-02 22:29:38, 4972.60, 5230.46,  5.055,   45.495375,  -84.073759,   2.6,        ,        ,  5.0552,        , R06 R07 R08 R13 R14 R15 R16 R17 R18 R19 R20 R25 R26 R27 R28 R29 R30 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-02 22:31:23, 4969.20, 5230.08,  5.055,   45.495371,  -84.073802,   5.7,        ,        ,  5.0552,        , R08 R14 R15 R39
T28, 2010-05-02 22:33:00, 4972.89, 5230.46,  5.000,   45.495375,  -84.073755,   2.6,        ,        ,        ,        , R04 R06 R07 R08 R12 R13 R14 R15 R16 R17 R25 R26 R27 R28 R29 R30 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-02 22:34:17, 4972.69, 5230.64,  5.055,   45.495376,  -84.073757,   2.6,        ,        ,  5.0552,        , R04 R06 R07 R08 R13 R14 R15 R16 R17 R18 R19 R20 R25 R26 R27 R28 R29 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-02 22:34:41, 4972.82, 5230.71,  5.000,   45.495377,  -84.073756,   2.6,        ,        ,        ,        , R04 R06 R07 R08 R14 R15 R16 R17 R18 R19 R20 R25 R26 R27 R28 R29 R30 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-02 22:36:24, 4973.29, 5233.41,  5.055,   45.495401,  -84.073750,   2.9,        ,        ,  5.0552,        , R06 R07 R08 R13 R14 R15 R16 R18 R19 R20 R25 R26 R30 R32 R33 R34 R35
T28, 2010-05-02 22:37:08, 5005.79, 5224.52,  5.000,   45.495321,  -84.073334,  36.7,        ,        ,        ,        , R12 R13 R14 R15 R28 R29 R32
T28, 2010-05-02 22:37:49, 4966.03, 5229.47,  5.055,   45.495366,  -84.073843,   3.2,        ,        ,  5.0552,        , R04 R08 R13 R14 R15 R16 R20 R25 R27 R28 R29 R30 R32 R33 R35 R37 R38 R39
T28, 2010-05-02 22:38:20, 4972.83, 5230.56,  5.000,   45.495376,  -84.073756,   2.6,        ,        ,        ,        , R06 R07 R08 R09 R12 R13 R14 R15 R16 R17 R18 R19 R20 R25 R26 R27 R28 R29 R30 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-02 22:39:05, 4969.31, 5228.81,  5.055,   45.495360,  -84.073801,   2.7,        ,        ,  5.0552,        , R07 R13 R14 R25 R27 R28 R29 R30 R32 R33 R34 R35 R37 R38 R39
T28, 2010-05-02 22:40:15, 4966.56, 5229.79,  5.055,   45.495369,  -84.073836,   3.2,        ,        ,  5.0552,        , R07 R08 R13 R14 R15 R27 R28 R29 R30 R32 R33 R39
